row_label_raw,row_label_full,col_0,31/12/2019,31/12/2019_1,01/01/2019,01/01/2019_1,numeric__31/12/2019,numeric__31/12/2019_1,numeric__01/01/2019,numeric__01/01/2019_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",60.181.885.106,(10.026.405.888),80.325.876.597,(14.383.903.392),60181885106.0,-10026405888.0,80325876597.0,-14383903392.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",770.359.413,-,341.058.296,-,770359413.0,,341058296.0,
"Chỉ phí sản xuất, kinh doanh dở dang","Chỉ phí sản xuất, kinh doanh dở dang","Chỉ phí sản xuất, kinh doanh dở dang",91.348.680.288,(32.205.519.072),375.417.593.078,(3.183.436.800),91348680288.0,-32205519072.0,375417593078.0,-3183436800.0
Thành phẩm,Thành phẩm,Thành phẩm,103.694.146.049,(3.359.505.216),23.557.218.169,(3.709.382.832),103694146049.0,-3359505216.0,23557218169.0,-3709382832.0
Hàng hóa,Hàng hóa,Hàng hóa,195.622.153.181,(750.364.847),286.667.141.133,-,195622153181.0,-750364847.0,286667141133.0,
Cộng,Cộng,Cộng,451.617.224.037,(46.341.795.023),766.308.887.273,(21.276.723.024),451617224037.0,-46341795023.0,766308887273.0,-21276723024.0
