row_label_raw,row_label_full,col_0,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
"Chi phí công cụ, dụng cụ chờ phân bổ","Chi phí công cụ, dụng cụ chờ phân bổ","Chi phí công cụ, dụng cụ chờ phân bổ",423.616.183,416.052.289,423616183.0,416052289.0
Chi phí trả trước khác,Chi phí trả trước khác,Chi phí trả trước khác,73.542.157,25.468.142,73542157.0,25468142.0
Cộng,Cộng,Cộng,497.158.340,441.520.431,497158340.0,441520431.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
,,,31/12/2019,01/01/2019,,
"Chi phí công cụ, dụng cụ chờ phân bổ","b. Dài hạn > Chi phí công cụ, dụng cụ chờ phân bổ","Chi phí công cụ, dụng cụ chờ phân bổ",2.160.092.182,2.900.293.585,2160092182.0,2900293585.0
Quyền sử dụng đất có thời hạn,b. Dài hạn > Quyền sử dụng đất có thời hạn,Quyền sử dụng đất có thời hạn,8.073.946,13.682.184,8073946.0,13682184.0
Tiền thuê đất và nhà tại nước ngoài (*),b. Dài hạn > Tiền thuê đất và nhà tại nước ngoài (*),Tiền thuê đất và nhà tại nước ngoài (*),34.055.189.376,35.129.121.768,34055189376.0,35129121768.0
Chi phí tiền thuê đất chờ phân bổ,b. Dài hạn > Chi phí tiền thuê đất chờ phân bổ,Chi phí tiền thuê đất chờ phân bổ,2.011.233.156,2.060.898.340,2011233156.0,2060898340.0
Chi phí sửa chữa chờ phân bổ,b. Dài hạn > Chi phí sửa chữa chờ phân bổ,Chi phí sửa chữa chờ phân bổ,3.756.635.039,5.334.195.945,3756635039.0,5334195945.0
Lợi thế thương mại,b. Dài hạn > Lợi thế thương mại,Lợi thế thương mại,6.173.714.222,6.881.158.260,6173714222.0,6881158260.0
Chi phí dài hạn chờ phân bổ khác,b. Dài hạn > Chi phí dài hạn chờ phân bổ khác,Chi phí dài hạn chờ phân bổ khác,832.002.964,1.133.446.059,832002964.0,1133446059.0
Cộng,b. Dài hạn > Cộng,Cộng,48.996.940.885,53.452.796.141,48996940885.0,53452796141.0
