row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,72.939.594.103,72939594103.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,142.840.989.722,142840989722.0
