row_label_raw,row_label_full,Stt,Chỉ tiêu,Năm 2015,Năm 2016,Chênh lệch %,numeric__Chỉ tiêu,numeric__Năm 2015,numeric__Năm 2016,numeric__Chênh lệch %
1,1,1,Lợi nhuận sau thuế của Công ty (BCTC riêng),143.480.134.444,385.358.519.380,169%,,143480134444.0,385358519380.0,1.69
2,2,2,Lợi nhuận sau thuế của Công ty (BCTC hợp nhất),336.628.536.350,537.203.531.050,60%,,336628536350.0,537203531050.0,0.6
