row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Long Kim Phát,Long Kim Phát,Long Kim Phát,Công ty con,Cổ tứcDịch vụ môi giớibất động sảnGóp vốn,9.000.000.000895.239.784-,-3.511.205.62946.000.000.000,,,,-3.51120562946e+20
Vicco Sài Gòn,Vicco Sài Gòn,Vicco Sài Gòn,Công ty con,Góp vốnTạm ứng vốnChi hộ,8.186.017.7041.081.535.162488.430.000,----,,,8.186017704108153e+28,
LDG,LDG,LDG,Công ty liên kết,Lãi từ cho vayDịch vụ tư vấn,2.058.750.000-,3.567.187.500909.090.909,,,,3.567187500909091e+18
Đất XanhĐồng Nam Bộ,Đất XanhĐồng Nam Bộ,Đất XanhĐồng Nam Bộ,Công ty con,Cổ tứcGóp vốnPhí thương hiệu,1.610.625.9001.530.000.00030.000.000,----,,,1.610625900153e+27,
Tâm Thông,Tâm Thông,Tâm Thông,Công ty con,Cho vayLãi từ cho vayTạm ứng vốnGóp vốn,1.543.465.000413.389.628400.000.000-,4.684.072.91937.285.118-152.000.000.000,,,,
Ông LươngTrí Thảo,Tâm Thông > Ông LươngTrí Thảo,Ông LươngTrí Thảo,Thành viên Hội đồng Quản trị(“HĐQT”),Tạm ứng từ người mua,1.100.000.000,-,,,1100000000.0,
