row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,,,
Đất Xanh Miền Nam,Trả trước cho người bán ngắn hạn > Đất Xanh Miền Nam,Đất Xanh Miền Nam,Công ty con,Chi phí môi giới,10.225.707.691,-,,,10225707691.0,
Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,,,,
LDG,Phải thu về cho vay ngắn hạn > LDG,LDG,Công ty liên kết,Cho vay,10.000.000.000,10.000.000.000,,,10000000000.0,10000000000.0
Xuân Định,Phải thu về cho vay ngắn hạn > Xuân Định,Xuân Định,Công ty con,Cho vay,644.510.334,-,,,644510334.0,
Đất Xanh Miền Bắc,Phải thu về cho vay ngắn hạn > Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Công ty con,Cho vay,-,10.000.000.000,,,,10000000000.0
Tâm Thông,Phải thu về cho vay ngắn hạn > Tâm Thông,Tâm Thông,Công ty con,Cho vay,-,4.684.072.919,,,,4684072919.0
,,,,,10.644.510.334,24.684.072.919,,,10644510334.0,24684072919.0
