row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,14.247.281.609,15.952.760.290,14247281609.0,15952760290.0
Doanh thu về phí quản lý,Doanh thu về phí quản lý,Doanh thu về phí quản lý,716.572.597,1.532.800.446,716572597.0,1532800446.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.963.854.206,17.485.560.736,14963854206.0,17485560736.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Ngắn hạn,Trong đó: > Ngắn hạn,Ngắn hạn,1.022.767.444,2.025.687.443,1022767444.0,2025687443.0
Dài hạn,Trong đó: > Dài hạn,Dài hạn,13.941.086.762,15.459.873.293,13941086762.0,15459873293.0
