row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng,Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng,Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng,1.779.829.451,4.727.928.229,(2.948.098.778),3.060.734.533,1779829451.0,4727928229.0,-2948098778.0,3060734533.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,208.000.000,-,208.000.000,-,208000000.0,,208000000.0,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,1.987.829.451,4.727.928.229,,,1987829451.0,4727928229.0,,
(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,(2.740.098.778),3.060.734.533,,,-2740098778.0,3060734533.0
