row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
"Bất động sản dở dang, trong đó:","Bất động sản dở dang, trong đó:","Bất động sản dở dang, trong đó:",418.452.012.369,614.443.945.074,418452012369.0,614443945074.0
- Dự án Opal Riverside,- Dự án Opal Riverside,- Dự án Opal Riverside,146.389.258.375,-,146389258375.0,
- Dự án Lux Garden,- Dự án Lux Garden,- Dự án Lux Garden,118.853.822.379,-,118853822379.0,
- Dự án Opal Skyview,- Dự án Opal Skyview,- Dự án Opal Skyview,66.124.076.709,-,66124076709.0,
- Dự án Opal Garden,- Dự án Opal Garden,- Dự án Opal Garden,59.046.472.955,-,59046472955.0,
- Dự án Luxcity,- Dự án Luxcity,- Dự án Luxcity,27.532.661.084,146.887.835.894,27532661084.0,146887835894.0
- Dự án Sunview Town,- Dự án Sunview Town,- Dự án Sunview Town,-,467.556.109.180,,467556109180.0
- Dự án khác,- Dự án khác,- Dự án khác,505.720.867,-,505720867.0,
Bất động sản thành phẩm,Bất động sản thành phẩm,Bất động sản thành phẩm,219.237.981.581,53.075.724.719,219237981581.0,53075724719.0
- Dự án Luxcity,- Dự án Luxcity,- Dự án Luxcity,219.237.981.581,-,219237981581.0,
- Dự án Sunview Town,- Dự án Sunview Town,- Dự án Sunview Town,-,53.075.724.719,,53075724719.0
Bất động sản chờ bán,Bất động sản chờ bán,Bất động sản chờ bán,4.099.221.150,4.919.065.380,4099221150.0,4919065380.0
Hàng hóa,Hàng hóa,Hàng hóa,867.608.713,1.447.326.338,867608713.0,1447326338.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",26.165.998,-,26165998.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,642.682.989.811,673.886.061.511,642682989811.0,673886061511.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(1.249.221.145),-,-1249221145.0,
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,641.433.768.666,673.886.061.511,641433768666.0,673886061511.0
