row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 230.818.098.004 > 230.689.814.300 > 480.576.669.682,Số đầu nămVND > 11.310.342.259 > 2.422.598.000 > 504.399.814.300,numeric__Số cuối nămVND > 230.818.098.004 > 230.689.814.300 > 480.576.669.682,numeric__Số đầu nămVND > 11.310.342.259 > 2.422.598.000 > 504.399.814.300
,,,942.084.581.986,518.132.754.559,942084581986.0,518132754559.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,(230.818.098.004),(11.310.342.259),-230818098004.0,-11310342259.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,711.266.483.982,506.822.412.300,711266483982.0,506822412300.0
