row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Chi phí công cụ, dụng cụ phân bổ","a. Ngắn hạn > Chi phí công cụ, dụng cụ phân bổ","Chi phí công cụ, dụng cụ phân bổ",3.633.460.741,3.266.047.792,3633460741.0,3266047792.0
Chi phí sửa chữa tài sản cố định,a. Ngắn hạn > Chi phí sửa chữa tài sản cố định,Chi phí sửa chữa tài sản cố định,1.668.152.295,928.838.313,1668152295.0,928838313.0
"Chi phí môi giới, chiết khấu thanh toán","a. Ngắn hạn > Chi phí môi giới, chiết khấu thanh toán","Chi phí môi giới, chiết khấu thanh toán",-,2.902.556.532,,2902556532.0
Chi phí trả trước ngắn hạn khác,a. Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,5.384.178.444,5.430.392.770,5384178444.0,5430392770.0
,,,10.685.791.480,12.527.835.407,10685791480.0,12527835407.0
b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,,
Chi phí tiền thuê đất và cơ sở hạ tầng,b. Dải hạn > Chi phí tiền thuê đất và cơ sở hạ tầng,Chi phí tiền thuê đất và cơ sở hạ tầng,71.071.157.765,73.492.367.038,71071157765.0,73492367038.0
"Chi phí công cụ, dụng cụ phân bổ","b. Dải hạn > Chi phí công cụ, dụng cụ phân bổ","Chi phí công cụ, dụng cụ phân bổ",13.775.811.330,13.695.471.468,13775811330.0,13695471468.0
Chi phí sửa chữa tài sản cố định,b. Dải hạn > Chi phí sửa chữa tài sản cố định,Chi phí sửa chữa tài sản cố định,11.497.460.243,22.800.840.520,11497460243.0,22800840520.0
Phí bảo trì phần thương mại dự án 671 Hoàng Hoa,b. Dải hạn > Phí bảo trì phần thương mại dự án 671 Hoàng Hoa,Phí bảo trì phần thương mại dự án 671 Hoàng Hoa,5.674.881.046,5.824.471.526,5674881046.0,5824471526.0
Thám giai đoạn 2,Thám giai đoạn 2,Thám giai đoạn 2,Thám giai đoạn 2,Thám giai đoạn 2,,
Tiềm năng phát triển của doanh nghiệp,Thám giai đoạn 2 > Tiềm năng phát triển của doanh nghiệp,Tiềm năng phát triển của doanh nghiệp,-,12.863.727.622,,12863727622.0
Chi phí trả trước dài hạn khác,Thám giai đoạn 2 > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,7.162.391.284,6.434.854.442,7162391284.0,6434854442.0
,,,109.181.701.668,135.111.732.616,109181701668.0,135111732616.0
