row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Tiền đặt cọc thuê cơ sở hạ tầng khu công nghiệp và mua đất, nhà, thuê mặt bằng của khách hàng","a. Ngắn hạn > Tiền đặt cọc thuê cơ sở hạ tầng khu công nghiệp và mua đất, nhà, thuê mặt bằng của khách hàng","Tiền đặt cọc thuê cơ sở hạ tầng khu công nghiệp và mua đất, nhà, thuê mặt bằng của khách hàng",141.423.818.432,43.485.913.630,141423818432.0,43485913630.0
Phải trả các tố đội thi công,a. Ngắn hạn > Phải trả các tố đội thi công,Phải trả các tố đội thi công,76.001.062.015,78.838.388.937,76001062015.0,78838388937.0
Phải trả Bộ Xây dựng kinh phí nguồn sự nghiệp khoa học (i),a. Ngắn hạn > Phải trả Bộ Xây dựng kinh phí nguồn sự nghiệp khoa học (i),Phải trả Bộ Xây dựng kinh phí nguồn sự nghiệp khoa học (i),38.743.400.841,38.743.400.841,38743400841.0,38743400841.0
"Nhận ký quỹ, ký cược ngắn hạn","a. Ngắn hạn > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",6.942.666.342,4.925.235.757,6942666342.0,4925235757.0
"Cổ tức, lợi nhuận phải trả","a. Ngắn hạn > Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",2.163.680.000,2.106.965.000,2163680000.0,2106965000.0
Các khoản phải trả khác,a. Ngắn hạn > Các khoản phải trả khác,Các khoản phải trả khác,26.778.993.259,31.001.234.350,26778993259.0,31001234350.0
,,,292.053.620.889,199.101.138.515,292053620889.0,199101138515.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Nhận ký quỹ, ký cược, đặt cọc dài hạn","b. Dài hạn > Nhận ký quỹ, ký cược, đặt cọc dài hạn","Nhận ký quỹ, ký cược, đặt cọc dài hạn",54.741.845.641,15.467.637.146,54741845641.0,15467637146.0
,,,54.741.845.641,15.467.637.146,54741845641.0,15467637146.0
