row_label_raw,row_label_full,col_0,Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,Trường hợp doanh thu được phân bố trong thời hạn thuê đất,Chênh lệch,numeric__Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,numeric__Trường hợp doanh thu được phân bố trong thời hạn thuê đất,numeric__Chênh lệch
,,,VND,VND,VND,,,
Doanh thu từ dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,Doanh thu từ dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,Doanh thu từ dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,2.244.455.710.139,25.038.780.477,2.219.416.929.662,2244455710139.0,25038780477.0,2219416929662.0
Giá vốn cho thuê bắt động sản và đất đã phát triển hạ tầng,Giá vốn cho thuê bắt động sản và đất đã phát triển hạ tầng,Giá vốn cho thuê bắt động sản và đất đã phát triển hạ tầng,1.031.605.116.943,11.991.666.787,1.019.613.450.156,1031605116943.0,11991666787.0,1019613450156.0
Lợi nhuận gộp về dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,Lợi nhuận gộp về dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,Lợi nhuận gộp về dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,1.212.850.593.196,13.047.113.690,1.199.803.479.506,1212850593196.0,13047113690.0,1199803479506.0
