row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp trong năm,Năm 2020 > 2.760.924.911.669 > 1.104.350.506.325,Năm 2019 > 2.403.410.259.984 > 1.354.235.057.518,numeric__Năm 2020 > 2.760.924.911.669 > 1.104.350.506.325,numeric__Năm 2019 > 2.403.410.259.984 > 1.354.235.057.518
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,1.122.490.929.043,996.720.405.833,1122490929043.0,996720405833.0
- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,944.020.951.543,818.250.428.333,944020951543.0,818250428333.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,38.753.298.032,62.017.559.881,38753298032.0,62017559881.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",12.917.766.011,24.807.023.952,12917766011.0,24807023952.0
+ Trá có tức bằng tiền,+ Trá có tức bằng tiền,+ Trá có tức bằng tiền,892.349.887.500,146.287.304.500,892349887500.0,146287304500.0
+ Trá có tức bằng có phiếu,+ Trá có tức bằng có phiếu,+ Trá có tức bằng có phiếu,,585.138.540.000,,585138540000.0
- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,178.469.977.500,178.469.977.500,178469977500.0,178469977500.0
+ Trá có tức bằng tiền,+ Trá có tức bằng tiền,+ Trá có tức bằng tiền,178.469.977.500,178.469.977.500,178469977500.0,178469977500.0
Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,2.742.784.488.951,2.760.924.911.669,2742784488951.0,2760924911669.0
