row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,31/12/2020_2,31/12/2020_3,01/01/2020,01/01/2020_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__31/12/2020_2,numeric__31/12/2020_3,numeric__01/01/2020,numeric__01/01/2020_1
,,,Tỷ lệ sở hữu,Tỷ lệ quyền biểu quyết,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,,,
Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,,,800.000.000.000,-,800.000.000.000,-,,,800000000000.0,,800000000000.0,
- Công ty TNHH MTV Thương mại Thành Phát,- Công ty TNHH MTV Thương mại Thành Phát,- Công ty TNHH MTV Thương mại Thành Phát,100%,100%,800.000.000.000,-,800.000.000.000,-,1.0,1.0,800000000000.0,,800000000000.0,
Cộng,Cộng,Cộng,,,800.000.000.000,-,800.000.000.000,-,,,800000000000.0,,800000000000.0,
