row_label_raw,row_label_full,col_0,Năm nay,Từ 01/4/2016đến 31/12/2016(Trình bày lại),numeric__Năm nay,numeric__Từ 01/4/2016đến 31/12/2016(Trình bày lại)
,,,VND,VND,,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,1.065.834.991.523,626.631.954.747,1065834991523.0,626631954747.0
Lãi chênh lệch tỷ giá trong năm/kỳ,Lãi chênh lệch tỷ giá trong năm/kỳ,Lãi chênh lệch tỷ giá trong năm/kỳ,12.967.415.901,20.069.045.974,12967415901.0,20069045974.0
Lãi chênh lệch tỷ giá đánh giá cuối năm/kỳ,Lãi chênh lệch tỷ giá đánh giá cuối năm/kỳ,Lãi chênh lệch tỷ giá đánh giá cuối năm/kỳ,-,247.502.879.139,,247502879139.0
Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,40.763.660.278,52.864.250.820,40763660278.0,52864250820.0
Lãi từ hoạt động thoái vốn,Lãi từ hoạt động thoái vốn,Lãi từ hoạt động thoái vốn,2.095.146.809,195.467.169.889,2095146809.0,195467169889.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,-,(186.333.585),,-186333585.0
,,,1.121.661.214.511,1.142.348.966.984,1121661214511.0,1142348966984.0
