row_label_raw,row_label_full,col_0,Năm nay,Từ 01/4/2016đến 31/12/2016(Trình bày lại),numeric__Năm nay,numeric__Từ 01/4/2016đến 31/12/2016(Trình bày lại)
,,,VND,VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,96.165.565.685,76.487.464.126,96165565685.0,76487464126.0
Lỗ chênh lệch tỷ giá trong năm/kỳ,Lỗ chênh lệch tỷ giá trong năm/kỳ,Lỗ chênh lệch tỷ giá trong năm/kỳ,10.948.406.306,20.401.611.027,10948406306.0,20401611027.0
Lỗ chênh lệch tỷ giá đánh giá cuối năm/kỳ,Lỗ chênh lệch tỷ giá đánh giá cuối năm/kỳ,Lỗ chênh lệch tỷ giá đánh giá cuối năm/kỳ,489.588.948.149,10.627.054.510,489588948149.0,10627054510.0
Dự phòng khoản đầu tư vào Công ty Cổ phần Đầu tư TCP,Dự phòng khoản đầu tư vào Công ty Cổ phần Đầu tư TCP,Dự phòng khoản đầu tư vào Công ty Cổ phần Đầu tư TCP,-,29.944.000.000,,29944000000.0
Dự phòng tài chính,Dự phòng tài chính,Dự phòng tài chính,9.262.931.164,-,9262931164.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,268.384.790,(3.599.649.600),268384790.0,-3599649600.0
,,,606.234.236.094,133.860.480.063,606234236094.0,133860480063.0
