row_label_raw,row_label_full,col_0,Năm nay,Từ 01/4/2016đến 31/12/2016(Trình bày lại),numeric__Năm nay,numeric__Từ 01/4/2016đến 31/12/2016(Trình bày lại)
,,,VND,VND,,
Lợi nhuận phân bổ cho cổ đông của Công ty mẹ,Lợi nhuận phân bổ cho cổ đông của Công ty mẹ,Lợi nhuận phân bổ cho cổ đông của Công ty mẹ,4.100.501.029.638,2.726.637.170.501,4100501029638.0,2726637170501.0
Phân phối cho quỹ khen thưởng và phúc lợi,Phân phối cho quỹ khen thưởng và phúc lợi,Phân phối cho quỹ khen thưởng và phúc lợi,(1.336.686.132),(298.351.718.028),-1336686132.0,-298351718028.0
Lợi nhuận đề tính lãi cơ bản trên cổ phiếu,Lợi nhuận đề tính lãi cơ bản trên cổ phiếu,Lợi nhuận đề tính lãi cơ bản trên cổ phiếu,4.099.164.343.506,2.428.285.452.473,4099164343506.0,2428285452473.0
Số cổ phiếu phổ thông bình quân gia quyền,Số cổ phiếu phổ thông bình quân gia quyền,Số cổ phiếu phổ thông bình quân gia quyền,2.177.173.236,2.177.173.236,2177173236.0,2177173236.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.883,1.115,1883.0,1115.0
