row_label_raw,row_label_full,Chỉ tiêu,Dịch vụVND,Bán hàngVND,Phòng kháchVND,KhácVND,Tổng cộngVND,numeric__Dịch vụVND,numeric__Bán hàngVND,numeric__Phòng kháchVND,numeric__KhácVND,numeric__Tổng cộngVND
KẾT QUẢ KINH DOANH,KẾT QUẢ KINH DOANH,KẾT QUẢ KINH DOANH,KẾT QUẢ KINH DOANH,KẾT QUẢ KINH DOANH,KẾT QUẢ KINH DOANH,KẾT QUẢ KINH DOANH,KẾT QUẢ KINH DOANH,,,,,
Doanh thu thuần từ bán hàng và cung cấp dịch vụ ra bên ngoài,KẾT QUẢ KINH DOANH > Doanh thu thuần từ bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần từ bán hàng và cung cấp dịch vụ ra bên ngoài,8.210.150.290.623,1.849.848.127.380,304.323.821.866,326.264.081.067,10.690.586.320.936,8210150290623.0,1849848127380.0,304323821866.0,326264081067.0,10690586320936.0
Tổng Doanh thu thuần từ bán hàng và cung cấp dịch vụ ra bên ngoài,KẾT QUẢ KINH DOANH > Tổng Doanh thu thuần từ bán hàng và cung cấp dịch vụ ra bên ngoài,Tổng Doanh thu thuần từ bán hàng và cung cấp dịch vụ ra bên ngoài,8.210.150.290.623,1.849.848.127.380,304.323.821.866,326.264.081.067,10.690.586.320.936,8210150290623.0,1849848127380.0,304323821866.0,326264081067.0,10690586320936.0
Chi phí bộ phận- Giá vốn hàng bán- Chi phí bán hàng,KẾT QUẢ KINH DOANH > Chi phí bộ phận- Giá vốn hàng bán- Chi phí bán hàng,Chi phí bộ phận- Giá vốn hàng bán- Chi phí bán hàng,5.117.045.971.946-,1.291.137.477.171527.517.697.127,44.531.615.899-,137.323.837.546-,6.590.038.902.562527.517.697.127,,1.2911374771715277e+24,,,6.590038902562528e+24
Kết quả kinh doanh theo bộ phận,KẾT QUẢ KINH DOANH > Kết quả kinh doanh theo bộ phận,Kết quả kinh doanh theo bộ phận,3.093.104.318.677,31.192.953.082,259.792.205.967,188.940.243.521,3.573.029.721.247,3093104318677.0,31192953082.0,259792205967.0,188940243521.0,3573029721247.0
