row_label_raw,row_label_full,col_0,Năm nay,Từ 01/4/2016đến 31/12/2016(Trình bày lại),numeric__Năm nay,numeric__Từ 01/4/2016đến 31/12/2016(Trình bày lại)
,,,VND,VND,,
Giá vốn của dịch vụ phục vụ hàng không và phi hàng không,Giá vốn của dịch vụ phục vụ hàng không và phi hàng không,Giá vốn của dịch vụ phục vụ hàng không và phi hàng không,7.232.030.448.030,5.117.045.971.946,7232030448030.0,5117045971946.0
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,934.280.644.267,1.291.137.477.171,934280644267.0,1291137477171.0
Giá vốn hoạt động phòng khách,Giá vốn hoạt động phòng khách,Giá vốn hoạt động phòng khách,-,44.531.615.899,,44531615899.0
Giá vốn hoạt động khác,Giá vốn hoạt động khác,Giá vốn hoạt động khác,16.033.474.084,137.323.837.546,16033474084.0,137323837546.0
,,,8.182.344.566.381,6.590.038.902.562,8182344566381.0,6590038902562.0
