row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",175.718.713.119,187.072.634.462,175718713119.0,187072634462.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.331.704.955,2.762.385.245,1331704955.0,2762385245.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,7.096.872.101,367.661.178,7096872101.0,367661178.0
Thành phẩm,Thành phẩm,Thành phẩm,-,397.391.664,,397391664.0
Hàng hóa,Hàng hóa,Hàng hóa,219.961.400.530,530.652.686.777,219961400530.0,530652686777.0
Hàng gửi bán,Hàng gửi bán,Hàng gửi bán,-,43.453.970,,43453970.0
,,,404.108.690.705,721.296.213.296,404108690705.0,721296213296.0
