row_label_raw,row_label_full,col_0,Năm nay,Từ 01/4/2016đến 31/12/2016(Trình bày lại),numeric__Năm nay,numeric__Từ 01/4/2016đến 31/12/2016(Trình bày lại)
,,,VND,VND,,
Thu nhập do thanh lý tài sản cố định,Thu nhập do thanh lý tài sản cố định,Thu nhập do thanh lý tài sản cố định,12.797.383.430,2.594.515.155,12797383430.0,2594515155.0
Thu do vi phạm hợp đồng kinh tế,Thu do vi phạm hợp đồng kinh tế,Thu do vi phạm hợp đồng kinh tế,3.010.096.919,805.224.940,3010096919.0,805224940.0
Bảo hiểm bồi thường,Bảo hiểm bồi thường,Bảo hiểm bồi thường,7.957.859.826,2.379.166.142,7957859826.0,2379166142.0
"Thu nhập từ hỗ trợ bán hàng, khuyến mãi","Thu nhập từ hỗ trợ bán hàng, khuyến mãi","Thu nhập từ hỗ trợ bán hàng, khuyến mãi",-,6.224.149.629,,6224149629.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,3.755.460.482,3.759.665.304,3755460482.0,3759665304.0
,,,27.520.800.657,15.762.721.170,27520800657.0,15762721170.0
