row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,,
Chi phí nhân công,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí nhân công,Chi phí nhân công,93.345.674.566,61.081.843.935,93345674566.0,61081843935.0
Chi phí khấu hao TSCĐ,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,7.954.120.189,10.401.658.915,7954120189.0,10401658915.0
"Thuế, phí và lệ phí","Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Thuế, phí và lệ phí","Thuế, phí và lệ phí",1.229.166.195,1.618.641.989,1229166195.0,1618641989.0
Chi phí đô dùng văn phòng,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí đô dùng văn phòng,Chi phí đô dùng văn phòng,3.772.905.511,3.680.848.320,3772905511.0,3680848320.0
"Chi phí nguyên liệu, vật liệu","Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",776.027.883,207.950.204,776027883.0,207950204.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,13.280.741.151,10.995.156.451,13280741151.0,10995156451.0
Chi phí dự phòng,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dự phòng,Chi phí dự phòng,25.763.651.985,16.013.231.522,25763651985.0,16013231522.0
Chi phí khác bằng tiên,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khác bằng tiên,Chi phí khác bằng tiên,21.131.836.695,21.634.823.544,21131836695.0,21634823544.0
,,,167.254.124.175,125.634.154.880,167254124175.0,125634154880.0
Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,,
"Chi phí nguyên liệu, vật liệu","Các khoản chi phí bán hàng phát sinh trong năm > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",171.909.395,50.316.001,171909395.0,50316001.0
Chi phí nhân công,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí nhân công,Chi phí nhân công,3.335.395.085,5.479.102.279,3335395085.0,5479102279.0
Chi phí khấu hao TSCĐ,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,120.737.448,-,120737448.0,
Chi phí dịch vụ mua ngoài,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,24.923.542.744,22.576.240.936,24923542744.0,22576240936.0
Chi phí khác bằng tiên,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí khác bằng tiên,Chi phí khác bằng tiên,1.922.311.800,1.994.983.397,1922311800.0,1994983397.0
,,,30.473.896.472,30.100.642.613,30473896472.0,30100642613.0
