row_label_raw,row_label_full,Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,Số cuối nămVND > 23.002.925.955,Số đầu nămVND > 8.881.445.922,numeric__Số cuối nămVND > 23.002.925.955,numeric__Số đầu nămVND > 8.881.445.922
Công ty TNHH Thương mại và Sản xuất Mỹ Đoàn,Công ty TNHH Thương mại và Sản xuất Mỹ Đoàn,Công ty TNHH Thương mại và Sản xuất Mỹ Đoàn,5.233.998.425,-,5233998425.0,
Công ty TNHH MDF Phương Anh,Công ty TNHH MDF Phương Anh,Công ty TNHH MDF Phương Anh,133.760.723,3.019.288.925,133760723.0,3019288925.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,20.082.770.431,24.228.975.075,20082770431.0,24228975075.0
,,,48.453.455.534,36.129.709.922,48453455534.0,36129709922.0
Phải thu khách hàng các bên liên quan(Chi tiết tại Thuyết minh số 36),Phải thu khách hàng các bên liên quan(Chi tiết tại Thuyết minh số 36),Phải thu khách hàng các bên liên quan(Chi tiết tại Thuyết minh số 36),953.620.465,1.574.095.555,953620465.0,1574095555.0
