row_label_raw,row_label_full,Trong đó: Doanh thu hoạt động tài chính phát sinh trong năm với các bên liên quan,823.322.381.082,359.624.187.919,numeric__823.322.381.082,numeric__359.624.187.919
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",821.880.208.379,353.011.241.605,821880208379.0,353011241605.0
Lãi cho vay và lợi nhuận được chia,Lãi cho vay và lợi nhuận được chia,Lãi cho vay và lợi nhuận được chia,1.442.172.703,6.612.946.314,1442172703.0,6612946314.0
(được trình bày tại Thuyết minh số 36),(được trình bày tại Thuyết minh số 36),(được trình bày tại Thuyết minh số 36),,,,
