row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 823.343.896 > -,Số đầu nămVND > 15.153.610.798 > 823.343.898 > -,numeric__Số cuối nămVND > 823.343.896 > -,numeric__Số đầu nămVND > 15.153.610.798 > 823.343.898 > -
,,,823.343.896,15.976.954.696,823343896.0,15976954696.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),823.343.896,15.153.610.798,823343896.0,15153610798.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,-,823.343.898,,823343898.0
