row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
Công ty TNHH Tech Wood International,Công ty TNHH Tech Wood International,Công ty TNHH Tech Wood International,8.700.695.190,8.700.695.190,-,-,8700695190.0,8700695190.0,,
Công ty TNHH AICA Đông Nai,Công ty TNHH AICA Đông Nai,Công ty TNHH AICA Đông Nai,5.793.183.279,5.793.183.279,11.217.284.773,11.217.284.773,5793183279.0,5793183279.0,11217284773.0,11217284773.0
Công ty TNHH Hóa keo Kỹ thuật,Công ty TNHH Hóa keo Kỹ thuật,Công ty TNHH Hóa keo Kỹ thuật,5.595.039.256,5.595.039.256,-,-,5595039256.0,5595039256.0,,
Công ty Cổ phần D&A Việt Nam,Công ty Cổ phần D&A Việt Nam,Công ty Cổ phần D&A Việt Nam,-,-,3.558.359.200,3.558.359.200,,,3558359200.0,3558359200.0
Công ty TNHH Samartex Timber and Plywood,Công ty TNHH Samartex Timber and Plywood,Công ty TNHH Samartex Timber and Plywood,-,-,1.141.320.600,1.141.320.600,,,1141320600.0,1141320600.0
Công ty TNHH MTV Thành Hoa Gia Lai,Công ty TNHH MTV Thành Hoa Gia Lai,Công ty TNHH MTV Thành Hoa Gia Lai,1.185.276.182,1.185.276.182,3.197.691.283,3.197.691.283,1185276182.0,1185276182.0,3197691283.0,3197691283.0
Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,14.531.050.824,14.531.050.824,11.035.537.048,11.035.537.048,14531050824.0,14531050824.0,11035537048.0,11035537048.0
,,,35.805.244.731,35.805.244.731,30.150.192.904,30.150.192.904,35805244731.0,35805244731.0,30150192904.0,30150192904.0
Phải trả người bán là các bên liên quan(chi tiết tại Thuyết minh số 36),Phải trả người bán là các bên liên quan(chi tiết tại Thuyết minh số 36),Phải trả người bán là các bên liên quan(chi tiết tại Thuyết minh số 36),-,-,147.281.455,147.281.455,,,147281455.0,147281455.0
