row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,953.620.465,1.574.095.555,953620465.0,1574095555.0
Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,530.514.520,812.757.758,530514520.0,812757758.0
Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,273.956.600,687.284.229,273956600.0,687284229.0
Công ty TNHH Yamaha Motor Việt Nam,Công ty TNHH Yamaha Motor Việt Nam,Công ty TNHH Yamaha Motor Việt Nam,116.009.345,74.053.568,116009345.0,74053568.0
Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,33.140.000,-,33140000.0,
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,15.399.430.463,15.513.456.944,15399430463.0,15513456944.0
Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,5.089.241.716,6.579.206.691,5089241716.0,6579206691.0
Công ty Cổ phần giống Lâm Nghiệp vùng Đông Bắc,Công ty Cổ phần giống Lâm Nghiệp vùng Đông Bắc,Công ty Cổ phần giống Lâm Nghiệp vùng Đông Bắc,570.622.945,568.436.644,570622945.0,568436644.0
Công ty Cổ phần Vinafor Tây Nguyên,Công ty Cổ phần Vinafor Tây Nguyên,Công ty Cổ phần Vinafor Tây Nguyên,444.946.041,444.946.041,444946041.0,444946041.0
Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,154.233.190,150.968.178,154233190.0,150968178.0
Công ty Cổ phần Thương mại Lâm sản Hà Nội,Công ty Cổ phần Thương mại Lâm sản Hà Nội,Công ty Cổ phần Thương mại Lâm sản Hà Nội,935.811.705,935.811.705,935811705.0,935811705.0
Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,27.007.901,44.573.381,27007901.0,44573381.0
Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,5.214.264.188,1.731.326.878,5214264188.0,1731326878.0
Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,43.602.777,2.138.487.426,43602777.0,2138487426.0
Công ty Cổ phần Tư văn và Đầu tư Forprodex,Công ty Cổ phần Tư văn và Đầu tư Forprodex,Công ty Cổ phần Tư văn và Đầu tư Forprodex,2.919.700.000,2.919.700.000,2919700000.0,2919700000.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,26.840.000,26.840.000,26840000.0,26840000.0
Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,26.840.000,26.840.000,26840000.0,26840000.0
