row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Góp vốn,Góp vốn,Góp vốn,49.816.123.315,86.020.029.872,49816123315.0,86020029872.0
Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty TNHH MTV Lâm nghiệp Lộc Bình,22.013.000.000,23.984.000.000,22013000000.0,23984000000.0
Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty TNHH MTV Lâm nghiệp Đình Lập,15.464.000.000,22.818.375.000,15464000000.0,22818375000.0
Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,6.638.487.426,5.550.000.000,6638487426.0,5550000000.0
Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,5.460.762.173,-,5460762173.0,
Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,239.873.716,-,239873716.0,
Công ty TNHH MTV Lâm nghiệp La Ngà - Đông Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đông Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đông Nai,-,33.667.654.872,,33667654872.0
Thu nợ gốc và lãi vay,Thu nợ gốc và lãi vay,Thu nợ gốc và lãi vay,6.174.913.868,12.094.293.347,6174913868.0,12094293347.0
Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,1.647.357.181,1.691.444.871,1647357181.0,1691444871.0
Công ty Cổ phần Vinafor Tây Nguyên,Công ty Cổ phần Vinafor Tây Nguyên,Công ty Cổ phần Vinafor Tây Nguyên,1.000.000.000,4.700.000.000,1000000000.0,4700000000.0
Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,3.527.556.687,2.397.991.713,3527556687.0,2397991713.0
Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,-,3.304.856.763,,3304856763.0
Cho vay,Cho vay,Cho vay,43.906.104.156,17.559.200.000,43906104156.0,17559200000.0
Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,43.756.104.156,6.353.200.000,43756104156.0,6353200000.0
Công ty Cổ phần Giống Lâm nghiệp vùng Đông Bắc,Công ty Cổ phần Giống Lâm nghiệp vùng Đông Bắc,Công ty Cổ phần Giống Lâm nghiệp vùng Đông Bắc,150.000.000,,150000000.0,
Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty TNHH MTV Lâm nghiệp Lộc Bình,-,6.106.000.000,,6106000000.0
Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty TNHH MTV Lâm nghiệp Đình Lập,-,5.100.000.000,,5100000000.0
Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,7.872.875.790,1.594.770.892,7872875790.0,1594770892.0
Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,Công ty TNHH Việt Nhật Chế biến gỗ và đảm gỗ Dung Quất,6.846.123.436,-,6846123436.0,
Công ty Cổ phần Kon Hà Nùng,Công ty Cổ phần Kon Hà Nùng,Công ty Cổ phần Kon Hà Nùng,605.595.600,538.712.868,605595600.0,538712868.0
Công ty Cổ phần Xuất nhập khẩu Lâm sản Sài Gòn,Công ty Cổ phần Xuất nhập khẩu Lâm sản Sài Gòn,Công ty Cổ phần Xuất nhập khẩu Lâm sản Sài Gòn,159.556.754,91.959.650,159556754.0,91959650.0
Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,261.600.000,908.832.019,261600000.0,908832019.0
Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Naforimex Hà nội,Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Naforimex Hà nội,Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Naforimex Hà nội,-,55.266.355,,55266355.0
