row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2021Triệu VND,2020Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2021Triệu VND,numeric__2020Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,14.363.770,13.019.455,,,14363770.0,13019455.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,25,(2.886.600),(2.605.695),,25.0,-2886600.0,-2605695.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,25,(2.886.600),(2.605.695),,25.0,-2886600.0,-2605695.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,11.477.170,10.413.760,,,11477170.0,10413760.0
XIV,XIV,XIV,Lợi ích của cổ đông thiểu số,,(244.038),-,,,-244038.0,
XVI,XVI,XVI,Lợi nhuận thuần của cổ đông Ngân hàng,,11.721.208,-,,,11721208.0,
,,,,,2021,2020(điều chỉnh lại),,,2021.0,
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),40,2.647,2.373,,40.0,2647.0,2373.0
