row_label_raw,row_label_full,col_0,2021Cổ phiếu,2020Cổ phiếu(điều chỉnh lại),2020Cổ phiếu(theo báo cáotrước đây),numeric__2021Cổ phiếu,numeric__2020Cổ phiếu(điều chỉnh lại),numeric__2020Cổ phiếu(theo báo cáotrước đây)
Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,4.418.473.835,4.387.874.342,2.437.748.366,4418473835.0,4387874342.0,2437748366.0
Ảnh hưởng của số cổ phiếu phổ thông phát hành cho nhân viên từ cổ phiếu quỹ năm 2020,Ảnh hưởng của số cổ phiếu phổ thông phát hành cho nhân viên từ cổ phiếu quỹ năm 2020,Ảnh hưởng của số cổ phiếu phổ thông phát hành cho nhân viên từ cổ phiếu quỹ năm 2020,-,585.236,325.137,,585236.0,325137.0
Ảnh hưởng của số cổ phiếu phổ thông phát hành cho nhân viên từ cổ phiếu quỹ năm 2021,Ảnh hưởng của số cổ phiếu phổ thông phát hành cho nhân viên từ cổ phiếu quỹ năm 2021,Ảnh hưởng của số cổ phiếu phổ thông phát hành cho nhân viên từ cổ phiếu quỹ năm 2021,10.429.964,-,-,10429964.0,,
Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,4.428.903.799,4.388.459.578,2.438.073.503,4428903799.0,4388459578.0,2438073503.0
