row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,31/12/2020,31/12/2020_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__31/12/2020,numeric__31/12/2020_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,1.086.930,"0,31",1.684.444,"0,58",1086930.0,0.31,1684444.0,0.58
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,281.375,"0,08",301.867,"0,10",281375.0,0.08,301867.0,0.1
Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,26.446,"0,01",152.910,"0,05",26446.0,0.01,152910.0,0.05
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,66.432.340,"18,70",53.620.556,"18,44",66432340.0,18.7,53620556.0,18.44
Công ty cổ phần có vốn góp của Nhà nước trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối,Công ty cổ phần có vốn góp của Nhà nước trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối,Công ty cổ phần có vốn góp của Nhà nước trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối,107.926,"0,03",154.507,"0,05",107926.0,0.03,154507.0,0.05
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,91.086.560,"25,64",71.371.808,"24,54",91086560.0,25.64,71371808.0,24.54
Hợp danh,Hợp danh,Hợp danh,750,"0,00",-,-,750.0,0.0,,
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,553.435,"0,16",529.038,"0,18",553435.0,0.16,529038.0,0.18
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,99.576,"0,03",316.962,"0,11",99576.0,0.03,316962.0,0.11
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,93.417,"0,03",82.984,"0,03",93417.0,0.03,82984.0,0.03
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",195.511.733,"55,01",162.599.837,"55,91",195511733.0,55.01,162599837.0,55.91
Khác,Khác,Khác,731,"0,00",1.173,"0,01",731.0,0.0,1173.0,0.01
,,,355.281.219,100,290.816.086,100,355281219.0,100.0,290816086.0,100.0
