row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020 Phải trả Triệu VND > 47.186,Số phát sinh trong năm > Phát sinh tăng Triệu VND > 365.248,Số phát sinh trong năm > Phát sinh giảm Triệu VND > (363.416),31/12/2020 Phải trả Triệu VND > 49.018,numeric__1/1/2020 Phải trả Triệu VND > 47.186,numeric__Số phát sinh trong năm > Phát sinh tăng Triệu VND > 365.248,numeric__Số phát sinh trong năm > Phát sinh giảm Triệu VND > (363.416),numeric__31/12/2020 Phải trả Triệu VND > 49.018
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,486.647,2.605.695,(1.923.141),1.169.201,486647.0,2605695.0,-1923141.0,1169201.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,89.649,681.440,(643.357),127.732,89649.0,681440.0,-643357.0,127732.0
,,,623.482,3.652.383,(2.929.914),1.345.951,623482.0,3652383.0,-2929914.0,1345951.0
