row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuận trước thuếTăng/(giảm)Triệu VND,Lợi nhuận sau thuế và Vốn chủ sở hữuTăng/(giảm)Triệu VND,,,
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,,,
USD,Tại ngày 31 tháng 12 năm 2021 > USD,USD,"1,50%",(246.979),(197.583),0.015,-246979.0,-197583.0
VND,Tại ngày 31 tháng 12 năm 2021 > VND,VND,"3,00%",1.755.215,1.404.172,0.03,1755215.0,1404172.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,,,
USD,Tại ngày 31 tháng 12 năm 2020 > USD,USD,"1,50%",(77.266),(61.812),0.015,-77266.0,-61812.0
VND,Tại ngày 31 tháng 12 năm 2020 > VND,VND,"3,00%",1.025.496,820.397,0.03,1025496.0,820397.0
