row_label_raw,row_label_full,col_0,Giá trị ghi sổ > 31/12/2021Triệu VND,Giá trị ghi sổ > 31/12/2020Triệu VND,numeric__Giá trị ghi sổ > 31/12/2021Triệu VND,numeric__Giá trị ghi sổ > 31/12/2020Triệu VND
Của khách hàng,Của khách hàng,Của khách hàng,Của khách hàng,Của khách hàng,,
Bắt động sản,Của khách hàng > Bắt động sản,Bắt động sản,462.522.578,361.660.948,462522578.0,361660948.0
Động sản,Của khách hàng > Động sản,Động sản,58.498.987,47.726.263,58498987.0,47726263.0
Giấy tờ có giá,Của khách hàng > Giấy tờ có giá,Giấy tờ có giá,265.743.561,197.136.412,265743561.0,197136412.0
Các tài sản đảm bảo khác,Của khách hàng > Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,288.885.946,245.421.625,288885946.0,245421625.0
,,,1.075.651.072,851.945.248,1075651072.0,851945248.0
Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,,
Giấy tờ có giá,Của các TCTD khác > Giấy tờ có giá,Giấy tờ có giá,8.441.805,1.997.296,8441805.0,1997296.0
,,,1.084.092.877,853.942.544,1084092877.0,853942544.0
