row_label_raw,row_label_full,Tổng Công ty Xi măng Việt Nam
Công ty TNHH MTV Xi măng Hạ Long,Công ty TNHH MTV Xi măng Hạ Long,Công ty TNHH MTV Xi măng Hạ Long
Công ty Cổ phần Logistics Vicem,Công ty Cổ phần Logistics Vicem,Công ty Cổ phần Logistics Vicem
Công ty Cổ phần Xi măng Hạ Long,Công ty Cổ phần Xi măng Hạ Long,Công ty Cổ phần Xi măng Hạ Long
Công ty Tư vấn Đầu tư Phát triển Xi măng,Công ty Tư vấn Đầu tư Phát triển Xi măng,Công ty Tư vấn Đầu tư Phát triển Xi măng
Công ty Cổ phần Xi măng Vicem Hoàng Mai,Công ty Cổ phần Xi măng Vicem Hoàng Mai,Công ty Cổ phần Xi măng Vicem Hoàng Mai
Công ty Cổ phần Vicem Thạch cao Xi măng,Công ty Cổ phần Vicem Thạch cao Xi măng,Công ty Cổ phần Vicem Thạch cao Xi măng
Trường Trung cấp nghề Kỹ thuật Xi măng,Trường Trung cấp nghề Kỹ thuật Xi măng,Trường Trung cấp nghề Kỹ thuật Xi măng
Công ty Cổ phần Vicem Vật liệu Xây dựng Đà Nẵng,Công ty Cổ phần Vicem Vật liệu Xây dựng Đà Nẵng,Công ty Cổ phần Vicem Vật liệu Xây dựng Đà Nẵng
Công ty Cổ phần Năng lượng và Môi trường Vicem,Công ty Cổ phần Năng lượng và Môi trường Vicem,Công ty Cổ phần Năng lượng và Môi trường Vicem
Công ty Cổ phần Vicem Bao bì Hải Phòng,Công ty Cổ phần Vicem Bao bì Hải Phòng,Công ty Cổ phần Vicem Bao bì Hải Phòng
Công ty TNHH Siam City Cement (Việt Nam),Công ty TNHH Siam City Cement (Việt Nam),Công ty TNHH Siam City Cement (Việt Nam)
Công ty TNHH Siam City Cement (Việt Nam) –,Công ty TNHH Siam City Cement (Việt Nam) –,Công ty TNHH Siam City Cement (Việt Nam) –
Chi nhánh Kiên Giang,Chi nhánh Kiên Giang,Chi nhánh Kiên Giang
Công ty Cổ phần Cao su Bến Thành,Công ty Cổ phần Cao su Bến Thành,Công ty Cổ phần Cao su Bến Thành
Công ty Cổ phần Vận tải và Thương mại Quốc tế,Công ty Cổ phần Vận tải và Thương mại Quốc tế,Công ty Cổ phần Vận tải và Thương mại Quốc tế
"Hội đồng quản trị, Ban Tổng giám đốc, Kế toán trường","Hội đồng quản trị, Ban Tổng giám đốc, Kế toán trường","Hội đồng quản trị, Ban Tổng giám đốc, Kế toán trường"
và Ban Kiểm soát,và Ban Kiểm soát,và Ban Kiểm soát
