row_label_raw,row_label_full,col_0,Số cuối nămVNDGiá trị/Số có khànăng trả nợ,Số đầu nămVNDGiá trị/Số có khànăng trả nợ,numeric__Số cuối nămVNDGiá trị/Số có khànăng trả nợ,numeric__Số đầu nămVNDGiá trị/Số có khànăng trả nợ
Phải trả người bán ngắn hạn (i),Phải trả người bán ngắn hạn (i),Phải trả người bán ngắn hạn (i),1.108.584.352.425,1.130.188.504.916,1108584352425.0,1130188504916.0
Phải trả người bán ngắn hạn (i),Phải trả người bán ngắn hạn (i),Phải trả người bán ngắn hạn (i),1.108.584.352.425,1.130.188.504.916,1108584352425.0,1130188504916.0
Trong đó: Phải trả người bán ngắn hạn là các bênliên quan (Chi tiết trình bày tại Thuyết minh số 32),Trong đó: Phải trả người bán ngắn hạn là các bênliên quan (Chi tiết trình bày tại Thuyết minh số 32),Trong đó: Phải trả người bán ngắn hạn là các bênliên quan (Chi tiết trình bày tại Thuyết minh số 32),212.417.041.240,304.677.435.985,212417041240.0,304677435985.0
