row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,4.377.863.152.608,3.771.110.157.571,,,4377863152608.0,3771110157571.0
110,110,110,I. Tiền,4,165.286.575.787,150.005.137.485,,4.0,165286575787.0,150005137485.0
111,111,111,1. Tiền,,165.286.575.787,150.005.137.485,,,165286575787.0,150005137485.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,484.800.574.115,378.373.060.065,,,484800574115.0,378373060065.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,5,484.800.574.115,378.373.060.065,,5.0,484800574115.0,378373060065.0
130,130,130,III. Các khoản phải thu ngắn hạn,,410.975.729.367,346.280.162.569,,,410975729367.0,346280162569.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,211.690.746.088,150.319.692.022,,61.0,211690746088.0,150319692022.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,106.159.192.629,123.133.906.708,,62.0,106159192629.0,123133906708.0
136,136,136,3. Phải thu ngắn hạn khác,7.1,93.125.790.650,72.826.563.839,,71.0,93125790650.0,72826563839.0
140,140,140,IV. Hàng tồn kho,8,3.128.239.779.920,2.701.421.140.647,,8.0,3128239779920.0,2701421140647.0
141,141,141,1. Hàng tồn kho,,3.128.239.779.920,2.701.421.140.647,,,3128239779920.0,2701421140647.0
150,150,150,V. Tài sản ngắn hạn khác,,188.560.493.419,195.030.656.805,,,188560493419.0,195030656805.0
151,151,151,1. Chi phí trả trước ngắn hạn,14,22.617.637.950,48.417.845.755,,14.0,22617637950.0,48417845755.0
152,152,152,2. Thuế GTGT được khấu trừ,18,157.551.030.549,143.213.006.458,,18.0,157551030549.0,143213006458.0
155,155,155,3. Tài sản ngắn hạn khác,,8.391.824.920,3.399.804.592,,,8391824920.0,3399804592.0
200,200,200,B. TÀI SẢN DÀI HẠN,,5.214.061.770.392,4.578.903.291.616,,,5214061770392.0,4578903291616.0
210,210,210,I. Các khoản phải thu dài hạn,,13.866.650.588,3.085.593.000,,,13866650588.0,3085593000.0
216,216,216,1. Phải thu dài hạn khác,7.2,13.866.650.588,3.085.593.000,,72.0,13866650588.0,3085593000.0
220,220,220,II. Tài sản cố định,,4.560.876.876.636,3.225.441.438.338,,,4560876876636.0,3225441438338.0
221,221,221,1. Tài sản cố định hữu hình,9,3.952.077.043.860,2.802.420.893.821,,9.0,3952077043860.0,2802420893821.0
222,222,222,Nguyên giá,,5.201.455.262.018,3.837.523.103.796,,,5201455262018.0,3837523103796.0
223,223,223,Giá trị hao mòn lũy kế,,(1.249.378.218.158),(1.035.102.209.975),,,-1249378218158.0,-1035102209975.0
224,224,224,2. Tài sản cố định thuê tài chính,10,608.799.832.776,423.020.544.517,,10.0,608799832776.0,423020544517.0
225,225,225,Nguyên giá,,756.874.248.265,557.969.321.977,,,756874248265.0,557969321977.0
226,226,226,Giá trị hao mòn lũy kế,,(148.074.415.489),(134.948.777.460),,,-148074415489.0,-134948777460.0
240,240,240,III. Tài sản dở dang dài hạn,11,499.933.115.323,1.213.348.243.514,,11.0,499933115323.0,1213348243514.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,499.933.115.323,1.213.348.243.514,,,499933115323.0,1213348243514.0
250,250,250,IV. Đầu tư tài chính dài hạn,13,86.483.458.082,87.233.693.082,,13.0,86483458082.0,87233693082.0
252,252,252,"1. Đầu tư vào công ty liên kết, liên doanh",,86.483.458.082,87.233.693.082,,,86483458082.0,87233693082.0
260,260,260,V. Tài sản dài hạn khác,,52.901.669.763,49.794.323.682,,,52901669763.0,49794323682.0
261,261,261,1. Chi phí trả trước dài hạn,14,52.901.669.763,48.612.531.433,,14.0,52901669763.0,48612531433.0
269,269,269,2. Lợi thế thương mại,15,,1.181.792.249,,15.0,,1181792249.0
270,270,270,TỔNG CỘNG TÀI SẢN,,9.591.924.923.000,8.350.013.449.187,,,9591924923000.0,8350013449187.0
