row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,20.296.437.876,37.188.027.388,20296437876.0,37188027388.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,144.990.137.911,112.817.110.097,144990137911.0,112817110097.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,165.286.575.787,150.005.137.485,165286575787.0,150005137485.0
