row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.565.967.444.140,5.603.485.031.551,,,6565967444140.0,5603485031551.0
310,310,310,I. Nợ ngắn hạn,,4.819.677.610.567,4.075.302.630.398,,,4819677610567.0,4075302630398.0
311,311,311,1. Phải trả người bán ngắn hạn,16,911.471.772.009,923.066.017.552,,16.0,911471772009.0,923066017552.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17,409.518.549.142,207.002.414.629,,17.0,409518549142.0,207002414629.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,16.947.122.909,28.615.521.027,,18.0,16947122909.0,28615521027.0
314,314,314,4. Phải trả người lao động,,68.008.963.209,51.473.030.174,,,68008963209.0,51473030174.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,100.928.013.516,50.130.284.201,,19.0,100928013516.0,50130284201.0
319,319,319,6. Phải trả ngắn hạn khác,20,31.895.577.346,58.155.368.506,,20.0,31895577346.0,58155368506.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,21,3.237.818.548.314,2.710.566.910.187,,21.0,3237818548314.0,2710566910187.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",22,43.089.064.122,46.293.084.122,,22.0,43089064122.0,46293084122.0
330,330,330,II. Nợ dài hạn,,1.746.289.833.573,1.528.182.401.153,,,1746289833573.0,1528182401153.0
337,337,337,1. Phải trả dài hạn khác,20,331.059.870.787,241.022.410.774,,20.0,331059870787.0,241022410774.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,21,1.415.229.962.786,1.287.159.990.379,,21.0,1415229962786.0,1287159990379.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,3.025.957.478.860,2.746.528.417.636,,,3025957478860.0,2746528417636.0
410,410,410,I. Vốn chủ sở hữu,23,3.025.957.478.860,2.746.528.417.636,,23.0,3025957478860.0,2746528417636.0
411,411,411,1. Vốn cổ phần,23.1,910.998.280.000,828.184.650.000,,231.0,910998280000.0,828184650000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,910.998.280.000,828.184.650.000,,,910998280000.0,828184650000.0
412,412,412,2. Thắng dư vốn cổ phần,23.1,418.432.992.221,418.432.992.221,,231.0,418432992221.0,418432992221.0
418,418,418,3. Quỹ đầu tư phát triển,23.1,1.348.360.054.415,1.139.675.421.262,,231.0,1348360054415.0,1139675421262.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,23.1,348.166.152.224,360.235.354.153,,231.0,348166152224.0,360235354153.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,45.549.910.000,-,,,45549910000.0,
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,302.616.242.224,360.235.354.153,,,302616242224.0,360235354153.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,9.591.924.923.000,8.350.013.449.187,,,9591924923000.0,8350013449187.0
