row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,301.225.030.041,88.971.731.094,301225030041.0,88971731094.0
- Công ty TNHH Cụm Khu công nghiệp Khúc Xuyên,- Công ty TNHH Cụm Khu công nghiệp Khúc Xuyên,- Công ty TNHH Cụm Khu công nghiệp Khúc Xuyên,244.230.398.000,-,244230398000.0,
- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,56.994.632.041,88.971.731.094,56994632041.0,88971731094.0
Chiết khấu thương mại trích trước (*),Chiết khấu thương mại trích trước (*),Chiết khấu thương mại trích trước (*),108.251.309.101,118.002.567.535,108251309101.0,118002567535.0
Các bên liên quan trả tiền trước(Thuyết minh số 31),Các bên liên quan trả tiền trước(Thuyết minh số 31),Các bên liên quan trả tiền trước(Thuyết minh số 31),42.210.000,28.116.000,42210000.0,28116000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,409.518.549.142,207.002.414.629,409518549142.0,207002414629.0
