row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Kinh phí công đoàn, bảo hiểm xã hội và bảo hiểm y tế","Ngắn hạn > Kinh phí công đoàn, bảo hiểm xã hội và bảo hiểm y tế","Kinh phí công đoàn, bảo hiểm xã hội và bảo hiểm y tế",13.133.063.067,9.037.592.305,13133063067.0,9037592305.0
Nhận đặt cọc thực hiện nghĩa vụ hợp đồng,Ngắn hạn > Nhận đặt cọc thực hiện nghĩa vụ hợp đồng,Nhận đặt cọc thực hiện nghĩa vụ hợp đồng,85.000.000,-,85000000.0,
Khoản hỗ trợ tạm thời để bình ổn giá phải trả cho UBND tỉnh Bắc Ninh,Ngắn hạn > Khoản hỗ trợ tạm thời để bình ổn giá phải trả cho UBND tỉnh Bắc Ninh,Khoản hỗ trợ tạm thời để bình ổn giá phải trả cho UBND tỉnh Bắc Ninh,-,31.078.000.000,,31078000000.0
"Các khoản phải trả, phải nộp ngắn hạn khác","Ngắn hạn > Các khoản phải trả, phải nộp ngắn hạn khác","Các khoản phải trả, phải nộp ngắn hạn khác",18.677.514.279,18.039.776.201,18677514279.0,18039776201.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,31.895.577.346,58.155.368.506,31895577346.0,58155368506.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Khoản hỗ trợ của UBND tỉnh Bắc Ninh để xây dựng hệ thống xử lý môi trường cho khu chăn nuôi tập trung và xây dựng công trình khác (*),Dải hạn > Khoản hỗ trợ của UBND tỉnh Bắc Ninh để xây dựng hệ thống xử lý môi trường cho khu chăn nuôi tập trung và xây dựng công trình khác (*),Khoản hỗ trợ của UBND tỉnh Bắc Ninh để xây dựng hệ thống xử lý môi trường cho khu chăn nuôi tập trung và xây dựng công trình khác (*),173.563.494.000,173.563.494.000,173563494000.0,173563494000.0
"Nhận ký quỹ, ký cược dài hạn (**)","Dải hạn > Nhận ký quỹ, ký cược dài hạn (**)","Nhận ký quỹ, ký cược dài hạn (**)",70.270.446.833,58.068.320.974,70270446833.0,58068320974.0
Khoản đặt cọc thực hiện hợp đồng góp vốn và môi giới các dự án bất động sản từ Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỷ,Dải hạn > Khoản đặt cọc thực hiện hợp đồng góp vốn và môi giới các dự án bất động sản từ Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỷ,Khoản đặt cọc thực hiện hợp đồng góp vốn và môi giới các dự án bất động sản từ Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỷ,70.000.000.000,-,70000000000.0,
"Các khoản phải trả, phải nộp dài hạn khác","Dải hạn > Các khoản phải trả, phải nộp dài hạn khác","Các khoản phải trả, phải nộp dài hạn khác",17.225.929.954,9.390.595.800,17225929954.0,9390595800.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,331.059.870.787,241.022.410.774,331059870787.0,241022410774.0
