row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,267.546.339.711,258.384.611.438,267546339711.0,258384611438.0
- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,25.095.911.193,14.890.459.245,25095911193.0,14890459245.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,143.973.210.267,146.407.305.927,143973210267.0,146407305927.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,25.766.477.048,21.101.628.811,25766477048.0,21101628811.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,44.130.074.628,52.135.680.087,44130074628.0,52135680087.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,28.580.666.575,23.849.537.368,28580666575.0,23849537368.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,293.922.671.278,281.328.855.897,293922671278.0,281328855897.0
- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,13.133.246.485,21.057.074.982,13133246485.0,21057074982.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,152.782.514.012,113.794.320.830,152782514012.0,113794320830.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,29.893.855.759,25.087.105.556,29893855759.0,25087105556.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,71.860.745.296,54.874.905.825,71860745296.0,54874905825.0
- Chi phí dự phòng phải thu khó đòi và chi phí xóa nợ phải thu,- Chi phí dự phòng phải thu khó đòi và chi phí xóa nợ phải thu,- Chi phí dự phòng phải thu khó đòi và chi phí xóa nợ phải thu,-,40.621.380.760,,40621380760.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,26.252.309.726,25.894.067.944,26252309726.0,25894067944.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,561.469.010.989,539.713.467.335,561469010989.0,539713467335.0
