row_label_raw,row_label_full,Bên cho vay,31/12/2022VND,1/1/2022VND,numeric__31/12/2022VND,numeric__1/1/2022VND
"▪ Công ty Cổ phần Tầm nhìn Masan, một công ty con sở hữu gián tiếp","▪ Công ty Cổ phần Tầm nhìn Masan, một công ty con sở hữu gián tiếp","▪ Công ty Cổ phần Tầm nhìn Masan, một công ty con sở hữu gián tiếp",1.385.868.000.000,385.900.000.000,1385868000000.0,385900000000.0
"▪ Công ty Cổ phần Masan MEATLife, một công ty con sở hữu trực tiếp","▪ Công ty Cổ phần Masan MEATLife, một công ty con sở hữu trực tiếp","▪ Công ty Cổ phần Masan MEATLife, một công ty con sở hữu trực tiếp",-,2.662.750.000.000,,2662750000000.0
,,,1.385.868.000.000,3.048.650.000.000,1385868000000.0,3048650000000.0
