row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,Giá trị giao dịch > 2022 VND,Giá trị giao dịch > 2021 VND,numeric__Tính chất giao dịch,numeric__Giá trị giao dịch > 2022 VND,numeric__Giá trị giao dịch > 2021 VND
Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Mua hàng hóa,148.343.098,248.688.956,,148343098.0,248688956.0
Công ty Cổ phần The CrownX,Công ty Cổ phần The CrownX,Công ty Cổ phần The CrownX,Bán lại cổ phiếu CrownXChia sẻ chi phí,-648.000.000,4.862.939.506.932-,,-648000000.0,
Công ty Cổ phần Mobicast,Công ty Cổ phần Mobicast,Công ty Cổ phần Mobicast,Khoản cho vay đã cấpKhoản cho vay đã thu hồiThu nhập lãi từ khoản cho vay đã cấpMua hàng hóa,290.000.000.000130.000.000.0005.990.917.805150.141.178,130.000.000.000--27.780.822-,,2.9000000000013e+42,
Công ty Cổ phần Masan Blue,Công ty Cổ phần Masan Blue,Công ty Cổ phần Masan Blue,Khoản cho vay đã cấpKhoản cho vay đã thu hồiThu nhập lãi từ khoản cho vay đã cấp,34.945.386.163.3051.195.845.000.0001.731.893.881.984,----,,3.494538616330512e+39,
Công ty Cổ phần Phúc Long Heritage,Công ty Cổ phần Phúc Long Heritage,Công ty Cổ phần Phúc Long Heritage,Chia sẻ chi phí,5.255.525.798,-,,5255525798.0,
Các bên liên quan khác Techcombank và các công ty con (*),Các bên liên quan khác Techcombank và các công ty con (*),Các bên liên quan khác Techcombank và các công ty con (*),Trái phiếu phát hành (đại lý phát hành) (**)Phí phát hành trái phiếuBán chứng khoán kinh doanhMua chứng khoán kinh doanh,1.500.000.000.00033.150.000.000-100.229.315.000,1.400.000.000.00069.928.000.0001.507.775.000.0001.507.775.000.000,,,1.4000000000006993e+49
Thành viên quản lý chủ chốt,Thành viên quản lý chủ chốt,Thành viên quản lý chủ chốt,Thù lao cho thành viên quản lý chủ chốt (****),28.660.341.139,25.262.988.981,,28660341139.0,25262988981.0
