row_label_raw,row_label_full,(d),Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau:,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > % sở hữu,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > % quyền biểu quyết,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 31/12/2022 > Giá gốc VND,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 31/12/2022 > Dự phòng giảm giá VND,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 31/12/2022 > Giá trị hợp lý VND,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 31/12/2022 > % sở hữu,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 1/1/2022 > % quyền biểu quyết,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 1/1/2022 > Giá gốc VND,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 1/1/2022 > Dự phòng giảm giá VND,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau:,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > % sở hữu,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > % quyền biểu quyết,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 31/12/2022 > Giá gốc VND,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 31/12/2022 > Dự phòng giảm giá VND,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 31/12/2022 > Giá trị hợp lý VND,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 31/12/2022 > % sở hữu,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 1/1/2022 > % quyền biểu quyết,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 1/1/2022 > Giá gốc VND,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác của Công ty như sau: > 1/1/2022 > Dự phòng giảm giá VND
(d),(d),(d),Công ty Cổ phần The CrownX (“CrownX”) (**),-,-,-,-,-,9.02%,9.02%,14.570.165.994.964,-,,,,,,,9.02,9.02,14570165994964.0,
(*),(*),(*),"Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.","Công ty chưa xác định giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác để thuyết minh trong báo cáo tài chính riêng bởi vi Chuẩn mực Kế toán Việt Nam, Chế độ Kế toán Doanh nghiệp Việt Nam hiện không có hướng dẫn về cách tính giá trị hợp lý sử dụng các kỹ thuật định giá. Giá trị hợp lý của các khoản đầu tư góp vốn vào đơn vị khác này có thể khác với giá trị ghi số của chúng.",,,,,,,,,,
(**),(**),(**),CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,CrownX là công ty con sở hữu trực tiếp của Công ty TNHH The SHERPA. Biến động khoản đầu tư góp vốn vào đơn vị khác trong năm như sau:,,,,,,,,,,
(**),(**),(**),,,,,,,,2022 VND,2021 VND,,,,,,,,,,,
(**),(**) > (**),(**),Số dư đầu năm,,,,,,,14.570.165.994.964,23.692.196.267.636,,,,,,,,,14570165994964.0,23692196267636.0,
(**),(**) > (**),(**),Tăng trong năm (***),,,,,,,5.188.010.188.341,106.732.103.500,,,,,,,,,5188010188341.0,106732103500.0,
(**),(**) > (**),(**),Thanh lý trong năm (****),,,,,,,(19.758.176.183.305),(9.228.762.376.172),,,,,,,,,-19758176183305.0,-9228762376172.0,
(**),(**) > (**),(**),Số dư cuối năm,,,,,,,-,14.570.165.994.964,,,,,,,,,,14570165994964.0,
