row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí môi giới chứng khoán,Chi phí môi giới chứng khoán,Chi phí môi giới chứng khoán,322.299.439.788,300.518.833.589,322299439788.0,300518833589.0
Chi phí hoạt động lưu ký,Chi phí hoạt động lưu ký,Chi phí hoạt động lưu ký,41.393.115.080,41.922.402.416,41393115080.0,41922402416.0
Chi phí lương và các khoản khác theo lương,Chi phí lương và các khoản khác theo lương,Chi phí lương và các khoản khác theo lương,672.019.439.167,748.949.657.131,672019439167.0,748949657131.0
"Chi phí BHXH, BHYT, KPCĐ, BHTN","Chi phí BHXH, BHYT, KPCĐ, BHTN","Chi phí BHXH, BHYT, KPCĐ, BHTN",44.376.714.817,45.344.695.800,44376714817.0,45344695800.0
Chi phí vật tư văn phòng,Chi phí vật tư văn phòng,Chi phí vật tư văn phòng,1.172.424.305,1.287.634.906,1172424305.0,1287634906.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.826.074.949,6.710.448.319,1826074949.0,6710448319.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,51.463.541.796,53.469.165.451,51463541796.0,53469165451.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,293.143.497.144,306.643.130.896,293143497144.0,306643130896.0
Chi phí về vốn,Chi phí về vốn,Chi phí về vốn,9.551.117.268,58.134.246.133,9551117268.0,58134246133.0
Chi phí khác,Chi phí khác,Chi phí khác,46.056.538.611,28.255.749.999,46056538611.0,28255749999.0
Tổng cộng,Tổng cộng,Tổng cộng,1.483.301.902.925,1.591.235.964.640,1483301902925.0,1591235964640.0
