row_label_raw,row_label_full,CHỈ TIỀU,Thuyết minh,Số dư đầu năm > Ngày 01 tháng 01 năm 2023 > VND,Số dư đầu năm > Ngày 01 tháng 01 năm 2024 > VND,Số tăng/giảm > Năm trước > Tăng > VND,Số tăng/giảm > Năm trước > Giảm > VND,Số tăng/giảm > Năm nay > Tăng > VND,Số tăng/giảm > Năm nay > Giảm > VND,Số dư cuối năm > Ngày 31 tháng 12 năm 2023 > VND,Số dư cuối năm > Ngày 31 tháng 12 năm 2024 > VND,numeric__Thuyết minh,numeric__Số dư đầu năm > Ngày 01 tháng 01 năm 2023 > VND,numeric__Số dư đầu năm > Ngày 01 tháng 01 năm 2024 > VND,numeric__Số tăng/giảm > Năm trước > Tăng > VND,numeric__Số tăng/giảm > Năm trước > Giảm > VND,numeric__Số tăng/giảm > Năm nay > Tăng > VND,numeric__Số tăng/giảm > Năm nay > Giảm > VND,numeric__Số dư cuối năm > Ngày 31 tháng 12 năm 2023 > VND,numeric__Số dư cuối năm > Ngày 31 tháng 12 năm 2024 > VND
A,A,A,B,1,2,3,4,5,6,7,8,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
I. BIẾN ĐỘNG VÔN CHỦ SỞ HỮU1. Vốn đầu tư của chủ sở hữu1.1. Cổ phiếu phổ thông1.2. Thắng dư vốn cổ phần1.3. Cổ phiếu quỹ2. Quỹ dự trữ bổ sung vốn điều lệ3. Chênh lệch đánh giá lại tài sản theo giá trị hợp lý4. Lợi nhuận chưa phân phối4.1. Lợi nhuận đã thực hiện4.2. Lợi nhuận chưa thực hiện,I. BIẾN ĐỘNG VÔN CHỦ SỞ HỮU1. Vốn đầu tư của chủ sở hữu1.1. Cổ phiếu phổ thông1.2. Thắng dư vốn cổ phần1.3. Cổ phiếu quỹ2. Quỹ dự trữ bổ sung vốn điều lệ3. Chênh lệch đánh giá lại tài sản theo giá trị hợp lý4. Lợi nhuận chưa phân phối4.1. Lợi nhuận đã thực hiện4.2. Lợi nhuận chưa thực hiện,I. BIẾN ĐỘNG VÔN CHỦ SỞ HỮU1. Vốn đầu tư của chủ sở hữu1.1. Cổ phiếu phổ thông1.2. Thắng dư vốn cổ phần1.3. Cổ phiếu quỹ2. Quỹ dự trữ bổ sung vốn điều lệ3. Chênh lệch đánh giá lại tài sản theo giá trị hợp lý4. Lợi nhuận chưa phân phối4.1. Lợi nhuận đã thực hiện4.2. Lợi nhuận chưa thực hiện,-,18.191.406.836.23514.911.301.370.0003.299.220.472.644(19.115.006.409)58.252.419.507(6.286.385.840)3.615.810.844.8943.741.204.302.563(125.393.457.669),18.291.394.836.23515.011.301.370.0003.299.208.472.644(19.115.006.409)58.252.419.507(3.793.033.106)4.238.605.402.6314.308.154.387.375(69.548.984.744),100.000.000.000100.000.000.000-3.299.208.472.644(19.115.006.409)-58.252.419.50738.110.659.6052.463.208.594.7612.119.481.684.033343.726.910.728,(12.000.000)-(12.000.000)-(12.000.000)--,5.381.907.145.0004.627.337.810.000754.569.335.000-,(2.960.236.887.127)-(2.960.236.887.127)-(58.252.419.507)-,18.291.394.836.23515.011.301.370.0003.299.208.472.644(19.115.006.409)58.252.419.507,20.713.065.094.10819.638.639.180.0001.093.540.920.517(19.115.006.409)-,,,,,,,,,
TỔNG CỘNG,I. BIẾN ĐỘNG VÔN CHỦ SỞ HỮU1. Vốn đầu tư của chủ sở hữu1.1. Cổ phiếu phổ thông1.2. Thắng dư vốn cổ phần1.3. Cổ phiếu quỹ2. Quỹ dự trữ bổ sung vốn điều lệ3. Chênh lệch đánh giá lại tài sản theo giá trị hợp lý4. Lợi nhuận chưa phân phối4.1. Lợi nhuận đã thực hiện4.2. Lợi nhuận chưa thực hiện > TỔNG CỘNG,TỔNG CỘNG,27,21.859.183.714.796,22.584.459.625.267,2.601.319.254.366,(1.876.043.343.895),8.721.725.098.038,(5.338.912.610.574),22.584.459.625.267,25.967.272.112.731,27.0,21859183714796.0,22584459625267.0,2601319254366.0,-1876043343895.0,8721725098038.0,-5338912610574.0,22584459625267.0,25967272112731.0
