row_label_raw,row_label_full,col_0,Current year,Currency: VND Previous year,numeric__Current year,numeric__Currency: VND Previous year
Deferred CIT arising from non-deductible provision for impairment of unlisted securities in the year,Deferred CIT arising from non-deductible provision for impairment of unlisted securities in the year,Deferred CIT arising from non-deductible provision for impairment of unlisted securities in the year,"(4,627,367,510)","(180,350,982)",,
Deferred CIT arising from provision for impairment of loans,Deferred CIT arising from provision for impairment of loans,Deferred CIT arising from provision for impairment of loans,"3,514,816","3,773,711",,
Deferred CIT relating to difference arising from the decrease/increase in revaluation of financial assets at FVTPL and the decrease in revaluation covered warrant payables,Deferred CIT relating to difference arising from the decrease/increase in revaluation of financial assets at FVTPL and the decrease in revaluation covered warrant payables,Deferred CIT relating to difference arising from the decrease/increase in revaluation of financial assets at FVTPL and the decrease in revaluation covered warrant payables,"1,229,186,040","8,030,945,226",,
Deferred CIT arising from temporary taxable expenses,Deferred CIT arising from temporary taxable expenses,Deferred CIT arising from temporary taxable expenses,-,"2,156,180,588",,
Deferred tax (income)/expenses,Deferred tax (income)/expenses,Deferred tax (income)/expenses,"(3,394,666,654)","10,010,548,543",,
