row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
"Payables to the Stock Exchange, Viet Nam Securities Depository and Clearing Corporation Covered warrant payables (in circulation) (*)","Payables to the Stock Exchange, Viet Nam Securities Depository and Clearing Corporation Covered warrant payables (in circulation) (*)","Payables to the Stock Exchange, Viet Nam Securities Depository and Clearing Corporation Covered warrant payables (in circulation) (*)","26,172,361,106201,711,273,000","25,004,515,400116,427,614,000",,
Total,Total,Total,"227,883,634,106","141,432,129,400",,
