row_label_raw,row_label_full,col_0,Ending balance,Beginning balance,numeric__Ending balance,numeric__Beginning balance
Head Office (in Ho Chi Minh City),Head Office (in Ho Chi Minh City),Head Office (in Ho Chi Minh City),"1,164,972,902,765","3,724,080,360,105",,
Hanoi,Hanoi,Hanoi,"788,505,038,747","4,355,927,552,247",,
Nguyen Cong Tru,Nguyen Cong Tru,Nguyen Cong Tru,"121,298,516,154","774,098,371,037",,
My Dinh,My Dinh,My Dinh,"90,332,287,957","367,630,537,410",,
Hai Phong,Hai Phong,Hai Phong,"19,573,264,056","106,145,136,803",,
Total,Total,Total,"2,184,682,009,679","9,327,881,957,602",,
