row_label_raw,row_label_full,col_0,Current year,Currency: VND Previous year,numeric__Current year,numeric__Currency: VND Previous year
"Expenses for securities brokerage activities (payables to Stock Exchanges, payroll, employee expenses and others)","Expenses for securities brokerage activities (payables to Stock Exchanges, payroll, employee expenses and others)","Expenses for securities brokerage activities (payables to Stock Exchanges, payroll, employee expenses and others)","1,310,646,611,682","1,316,274,309,694",,
Expenses for securities underwriting activities and securities issuance agent services,Expenses for securities underwriting activities and securities issuance agent services,Expenses for securities underwriting activities and securities issuance agent services,"9,539,948,546","9,919,666,680",,
Expenses for financial advisory activities,Expenses for financial advisory activities,Expenses for financial advisory activities,"26,492,570,900","33,133,552,302",,
Expenses for securities investment advisory activities,Expenses for securities investment advisory activities,Expenses for securities investment advisory activities,"19,990,738,187","23,319,014,840",,
Expenses for securities custodian activities,Expenses for securities custodian activities,Expenses for securities custodian activities,"41,393,115,080","44,821,941,973",,
Other operating expenses (Note 33),Other operating expenses (Note 33),Other operating expenses (Note 33),"75,238,918,530","163,767,479,151",,
Total,Total,Total,"1,483,301,902,925","1,591,235,964,640",,
