row_label_raw,row_label_full,col_0,Ending balance,Ending balance_1,Beginning balance,Beginning balance_1,numeric__Ending balance,numeric__Ending balance_1,numeric__Beginning balance,numeric__Beginning balance_1
,,,Number of covered warrants allowed to issue,Number of covered warrants in circulation,Number of covered warrants allowed to issue,Number of covered warrants in circulation,,,,
MWG/15M/SSI/C/EU/Cash-15,MWG/15M/SSI/C/EU/Cash-15,MWG/15M/SSI/C/EU/Cash-15,"40,000,000","18,225,700","20,000,000","4,315,200",,,,
HPG/6M/SSI/C/EU/Cash-17,HPG/6M/SSI/C/EU/Cash-17,HPG/6M/SSI/C/EU/Cash-17,"35,000,000","16,400,300",-,-,,,,
MBB/15M/SSI/C/EU/Cash-15,HPG/6M/SSI/C/EU/Cash-17 > MBB/15M/SSI/C/EU/Cash-15,MBB/15M/SSI/C/EU/Cash-15,"20,000,000","14,875,700","20,000,000","946,800",,,,946.8
FPT/6M/SSI/C/EU/Cash-17,FPT/6M/SSI/C/EU/Cash-17,FPT/6M/SSI/C/EU/Cash-17,"6,000,000","5,674,500",-,-,,,,
FPT/9M/SSI/C/EU/Cash-17,FPT/9M/SSI/C/EU/Cash-17,FPT/9M/SSI/C/EU/Cash-17,"6,000,000","5,587,900",-,-,,,,
Others,Others,Others,"1,174,000,000","186,350,700","902,000,000","259,161,600",,,,
Total,Total,Total,"1,281,000,000","247,114,800","942,000,000","264,423,600",,,,
