row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Shares,Shares,Shares,"22,105,000,000","337,024,380,000",,
Bonds,Bonds,Bonds,"1,437,100,000",-,,
Total,Total,Total,"23,542,100,000","337,024,380,000",,
