row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Cash,Cash,Cash,"182,443,705,328","455,799,610,357",,
- Cash on hand,- Cash on hand,- Cash on hand,"392,760,170","791,451,565",,
- Cash at banks,- Cash at banks,- Cash at banks,"182,050,945,158","455,008,158,792",,
Total,Total,Total,"182,443,705,328","455,799,610,357",,
