row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Investors' deposits for securities trading activities managed by the Company,Investors' deposits for securities trading activities managed by the Company,Investors' deposits for securities trading activities managed by the Company,"4,636,518,614,794","4,642,998,819,420",,
- Domestic investors' deposits for securities trading activities managed by the Company,- Domestic investors' deposits for securities trading activities managed by the Company,- Domestic investors' deposits for securities trading activities managed by the Company,"4,470,597,443,088","3,951,319,917,877",,
- Foreign investors' deposits for securities trading activities managed by the Company,- Foreign investors' deposits for securities trading activities managed by the Company,- Foreign investors' deposits for securities trading activities managed by the Company,"165,921,171,706","691,678,901,543",,
Investors' deposits at VSD,Investors' deposits at VSD,Investors' deposits at VSD,"282,505,300,828","523,311,148,651",,
Investors' synthesizing deposits for securities trading activities,Investors' synthesizing deposits for securities trading activities,Investors' synthesizing deposits for securities trading activities,"11,079,681,180","9,364,816,809",,
Total,Total,Total,"4,930,103,596,802","5,175,674,784,880",,
