row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Purchasing 19 levels office building in Hanoi,Purchasing 19 levels office building in Hanoi,Purchasing 19 levels office building in Hanoi,"372,171,111,110",-,,
Software development,Software development,Software development,"25,322,444,628","26,152,274,558",,
,,,"397,493,555,738","26,152,274,558",,
