row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,3 - 4,
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,5 - 6,
Báo cáo tinh hình tài chính riêng,Báo cáo tinh hình tài chính riêng,Báo cáo tinh hình tài chính riêng,7 - 12,
Báo cáo kết quả hoạt động riêng,Báo cáo kết quả hoạt động riêng,Báo cáo kết quả hoạt động riêng,13 - 15,
Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,16 - 19,
Báo cáo tinh hình biến động vốn chủ sở hữu riêng,Báo cáo tinh hình biến động vốn chủ sở hữu riêng,Báo cáo tinh hình biến động vốn chủ sở hữu riêng,20 - 21,
Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,22 - 86,
