row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: Chứng quyền > Số đầu năm,Đơn vị tính: Chứng quyền > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: Chứng quyền > Số đầu năm,numeric__Đơn vị tính: Chứng quyền > Số đầu năm_1
,,,Số lượng chứng quyền được phép phát hành,Số lượng chứng quyền đang lưu hành,Số lượng chứng quyền được phép phát hành,Số lượng chứng quyền đang lưu hành,,,,
MWG/15M/SSI/C/EU/Cash-15,MWG/15M/SSI/C/EU/Cash-15,MWG/15M/SSI/C/EU/Cash-15,40.000.000,18.225.700,20.000.000,4.315.200,40000000.0,18225700.0,20000000.0,4315200.0
HPG/6M/SSI/C/EU/Cash-17,HPG/6M/SSI/C/EU/Cash-17,HPG/6M/SSI/C/EU/Cash-17,35.000.000,16.400.300,-,-,35000000.0,16400300.0,,
MBB/15M/SSI/C/EU/Cash-15,MBB/15M/SSI/C/EU/Cash-15,MBB/15M/SSI/C/EU/Cash-15,20.000.000,14.875.700,20.000.000,946.800,20000000.0,14875700.0,20000000.0,946800.0
FPT/6M/SSI/C/EU/Cash-17,FPT/6M/SSI/C/EU/Cash-17,FPT/6M/SSI/C/EU/Cash-17,6.000.000,5.674.500,-,-,6000000.0,5674500.0,,
FPT/9M/SSI/C/EU/Cash-17,FPT/9M/SSI/C/EU/Cash-17,FPT/9M/SSI/C/EU/Cash-17,6.000.000,5.587.900,-,-,6000000.0,5587900.0,,
Các chứng quyền khác,Các chứng quyền khác,Các chứng quyền khác,1.174.000.000,186.350.700,902.000.000,259.161.600,1174000000.0,186350700.0,902000000.0,259161600.0
Tổng cộng,Tổng cộng,Tổng cộng,1.281.000.000,247.114.800,942.000.000,264.423.600,1281000000.0,247114800.0,942000000.0,264423600.0
