row_label_raw,row_label_full,col_0,Current year,Currency: VND Previous year,numeric__Current year,numeric__Currency: VND Previous year
From financial assets at FVTPL,From financial assets at FVTPL,From financial assets at FVTPL,"2,047,963,488,063","1,780,367,647,509",,
From HTM financial assets,From HTM financial assets,From HTM financial assets,"323,745,415,049","471,376,677,174",,
From loans and receivables,From loans and receivables,From loans and receivables,"2,079,370,965,194","1,568,443,996,157",,
From AFS financial assets,From AFS financial assets,From AFS financial assets,"5,855,498,234","6,001,639,582",,
"Dividends, interests arising from AFS financial assets","Dividends, interests arising from AFS financial assets","Dividends, interests arising from AFS financial assets","5,855,498,234","5,153,564,831",,
Revaluation difference at fair value of AFS financial assets reclassification on selling,Revaluation difference at fair value of AFS financial assets reclassification on selling,Revaluation difference at fair value of AFS financial assets reclassification on selling,-,"848,074,751",,
Total,Total,Total,"4,456,935,366,540","3,826,189,960,422",,
