row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,53.070.431.972,166.725.422.899,53070431972.0,166725422899.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,697.255.301,1.106.991.615,697255301.0,1106991615.0
- Chi phí không hợp lý hợp lệ,- Chi phí không hợp lý hợp lệ,- Chi phí không hợp lý hợp lệ,694.733.172,1.098.995.096,694733172.0,1098995096.0
- Lỗ chênh lệch tỷ giá do đánh giá lại cuối năm,- Lỗ chênh lệch tỷ giá do đánh giá lại cuối năm,- Lỗ chênh lệch tỷ giá do đánh giá lại cuối năm,2.522.129,7.996.519,2522129.0,7996519.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(264.039.508.098),(332.906.186.613),-264039508098.0,-332906186613.0
- Lãi chênh lệch tỷ giá do đánh giá lại cuối năm,- Lãi chênh lệch tỷ giá do đánh giá lại cuối năm,- Lãi chênh lệch tỷ giá do đánh giá lại cuối năm,(19.781.210),-,-19781210.0,
- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,(264.019.726.888),(332.906.186.613),-264019726888.0,-332906186613.0
Thu nhập chịu thuế thu nhập doanh nghiệp,Thu nhập chịu thuế thu nhập doanh nghiệp,Thu nhập chịu thuế thu nhập doanh nghiệp,(210.271.820.825),(165.073.772.099),-210271820825.0,-165073772099.0
Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),-,-,,
Thuế TNDN phải nộp đầu năm,Chi phí thuế TNDN hiện hành (thuế suất 20%) > Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,(17.729.895.143),(17.729.895.143),-17729895143.0,-17729895143.0
Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,-,-,,
Thuế TNDN phải nộp cuối năm,Thuế TNDN đã nộp trong năm > Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,(17.729.895.143),(17.729.895.143),-17729895143.0,-17729895143.0
