row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2023 > VND,01/01/2023 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2023 > VND,numeric__01/01/2023 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,800.284.185.255,1.165.441.286.067,,,800284185255.0,1165441286067.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,204.308.502.152,6.883.617.572,,3.0,204308502152.0,6883617572.0
111,111,111,1. Tiền,,49.308.502.152,6.883.617.572,,,49308502152.0,6883617572.0
112,112,112,2. Các khoản tương đương tiền,,155.000.000.000,-,,,155000000000.0,
120,120,120,II. Đầu tư tài chính ngắn hạn,04,-,150.000.000.000,,4.0,,150000000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,-,150.000.000.000,,,,150000000000.0
130,130,130,II. Các khoản phải thu ngắn hạn,,439.464.116.950,507.239.175.640,,,439464116950.0,507239175640.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,2.507.593.650,2.459.816.650,,5.0,2507593650.0,2459816650.0
132,132,132,2. Trà trước cho người bán ngắn hạn,06,10.901.763.297,389.850.084,,6.0,10901763297.0,389850084.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,148.547.102.061,175.347.102.061,,7.0,148547102061.0,175347102061.0
136,136,136,4. Phải thu ngắn hạn khác,08,336.158.313.043,337.219.569.029,,8.0,336158313043.0,337219569029.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(58.650.655.101),(8.177.162.184),,,-58650655101.0,-8177162184.0
140,140,140,III. Hàng tồn kho,10,124.792.748.306,124.064.711.506,,10.0,124792748306.0,124064711506.0
141,141,141,1. Hàng tồn kho,,162.591.974.604,161.863.937.804,,,162591974604.0,161863937804.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(37.799.226.298),(37.799.226.298),,,-37799226298.0,-37799226298.0
150,150,150,IV. Tài sản ngắn hạn khác,,31.718.817.847,377.253.781.349,,,31718817847.0,377253781349.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,38.406.376,43.738.704,,12.0,38406376.0,43738704.0
152,152,152,2. Thuế GTGT được khấu trừ,,13.682.789.179,12.276.270.771,,,13682789179.0,12276270771.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,17.997.622.292,364.933.771.874,,18.0,17997622292.0,364933771874.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.853.425.941.523,3.011.020.188.492,,,3853425941523.0,3011020188492.0
210,210,210,I. Các khoản phải thu dài hạn,,971.463.728.412,81.372.749.652,,,971463728412.0,81372749652.0
211,211,211,1. Phải thu dài hạn của khách hàng,05,60.000.000.000,60.000.000.000,,5.0,60000000000.0,60000000000.0
212,212,212,2. Trà trước cho người bán dài hạn,06,-,11.453.700.000,,6.0,,11453700000.0
215,215,215,3. Phải thu về cho vay dài hạn,07,9.896.049.652,9.896.049.652,,7.0,9896049652.0,9896049652.0
216,216,216,4. Phải thu dài hạn khác,08,972.249.328.857,23.000.000,,8.0,972249328857.0,23000000.0
219,219,219,5. Dự phòng phải thu dài hạn khó đòi,,(70.681.650.097),-,,,-70681650097.0,
220,220,220,II. Tài sản cố định,,6.063.724.137,4.947.536.483,,,6063724137.0,4947536483.0
221,221,221,1. Tài sản cố định hữu hình,13,5.916.658.423,4.760.430.141,,13.0,5916658423.0,4760430141.0
222,222,222,- Nguyên giá,,27.548.558.098,30.981.263.432,,,27548558098.0,30981263432.0
223,223,223,- Giá trị hao mòn lũy kế,,(21.631.899.675),(26.220.833.291),,,-21631899675.0,-26220833291.0
227,227,227,2. Tài sản cố định vô hình,14,147.065.714,187.106.342,,14.0,147065714.0,187106342.0
228,228,228,- Nguyên giá,,456.475.237,456.475.237,,,456475237.0,456475237.0
229,229,229,- Giá trị hao mòn lũy kế,,(309.409.523),(269.368.895),,,-309409523.0,-269368895.0
230,230,230,III. Bất động sản đầu tư,15,78.000.000.000,78.000.000.000,,15.0,78000000000.0,78000000000.0
231,231,231,- Nguyên giá,,78.000.000.000,78.000.000.000,,,78000000000.0,78000000000.0
240,240,240,IV. Tài sản dở dang dài hạn,,122.420.250.086,122.713.591.686,,,122420250086.0,122713591686.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,11,122.420.250.086,122.713.591.686,,11.0,122420250086.0,122713591686.0
250,250,250,V. Đầu tư tài chính dài hạn,04,2.574.131.195.834,2.602.928.001.660,,4.0,2574131195834.0,2602928001660.0
251,251,251,1. Đầu tư vào công ty con,,1.983.268.790.753,1.983.268.790.753,,,1983268790753.0,1983268790753.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,1.153.336.427.266,1.153.336.427.266,,,1153336427266.0,1153336427266.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,505.000.000,505.000.000,,,505000000.0,505000000.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(562.979.022.185),(534.182.216.359),,,-562979022185.0,-534182216359.0
260,260,260,VI. Tài sản dài hạn khác,,101.347.043.054,121.058.309.011,,,101347043054.0,121058309011.0
261,261,261,1. Chi phí trả trước dài hạn,12,101.347.043.054,121.058.309.011,,12.0,101347043054.0,121058309011.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.653.710.126.778,4.176.461.474.559,,,4653710126778.0,4176461474559.0
