row_label_raw,row_label_full,Năm 2023,Năm 2022,numeric__Năm 2022
VND,VND,VND,VND,
-,VND > -,-,277.777.778,277777778.0
2.331.000.000,VND > 2.331.000.000,2.331.000.000,2.324.000.000,2324000000.0
2.331.000.000,VND > 2.331.000.000,2.331.000.000,2.601.777.778,2601777778.0
