row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2023 > VND,Năm 2022 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2023 > VND,numeric__Năm 2022 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23,2.331.000.000,2.601.777.778,,23.0,2331000000.0,2601777778.0
02,02,02,2. Các khoản giảm trừ doanh thu,24,-,150.000.000,,24.0,,150000000.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,2.331.000.000,2.451.777.778,,,2331000000.0,2451777778.0
11,11,11,4. Giá vốn hàng bán,25,421.263.408,25.001.814.368,,25.0,421263408.0,25001814368.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.909.736.592,(22.550.036.590),,,1909736592.0,-22550036590.0
21,21,21,6. Doanh thu hoạt động tài chính,26,269.720.584.522,352.493.773.671,,26.0,269720584522.0,352493773671.0
22,22,22,7. Chi phí tài chính,27,46.721.388.216,90.267.815.722,,27.0,46721388216.0,90267815722.0
23,23,23,Trong đó: Chi phí lãi vay,,15.275.232.136,7.866.301.375,,,15275232136.0,7866301375.0
25,25,25,8. Chi phí bán hàng,,-,-,,,,
26,25 > 26,26,9. Chi phí quản lý doanh nghiệp,28,172.855.062.109,72.266.954.910,,28.0,172855062109.0,72266954910.0
30,25 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,52.053.870.789,167.408.966.449,,,52053870789.0,167408966449.0
31,25 > 31,31,11. Thu nhập khác,29,1.223.849.837,60.097.000,,29.0,1223849837.0,60097000.0
32,25 > 32,32,12. Chi phí khác,30,207.288.654,743.640.550,,30.0,207288654.0,743640550.0
40,25 > 40,40,13. Lợi nhuận khác,,1.016.561.183,(683.543.550),,,1016561183.0,-683543550.0
50,25 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,53.070.431.972,166.725.422.899,,,53070431972.0,166725422899.0
51,25 > 51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,31,-,-,,31.0,,
60,25 > 60,60,16. Lợi nhuận sau thuế thu nhập doanh nghiệp,,53.070.431.972,166.725.422.899,,,53070431972.0,166725422899.0
